"Line","Column","Message","Extent","RuleName","Severity","ScriptName","ScriptPath","RuleSuppressionID","SuggestedCorrections","IsSuppressed"
"30","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Get-HypervHealth.p1.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Get-HypervHealth.p1.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"31","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Get-HypervHealth.p1.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Get-HypervHealth.p1.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"32","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Get-HypervHealth.p1.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Get-HypervHealth.p1.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"29","2","The variable 'pctFree' is assigned but never used.","$pctFree","PSUseDeclaredVarsMoreThanAssignments","Warning","Get-HypervHealth.p1.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Get-HypervHealth.p1.TempPoint.ps1","pctFree",,"False"
"1","3","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Get-HypervHealth.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Get-HypervHealth.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"7","16","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Get-HypervHealth.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Get-HypervHealth.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1","3","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Get-VMStats.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Get-VMStats.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"7","16","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Get-VMStats.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Get-VMStats.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1","3","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"6","16","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"17","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"20","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"23","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"26","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"29","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"32","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"35","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"38","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"41","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"44","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"47","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"50","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"53","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"56","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"60","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"63","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"67","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"70","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"73","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"77","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"80","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"82","23","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"83","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"86","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"89","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"92","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"95","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"98","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"101","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"104","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"107","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"110","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"113","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"116","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"119","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"121","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"82","20","Do not use wildcard or $null in this field. Explicitly specify a list for CmdletsToExport.  ","'*'","PSUseToExportFieldsInManifest","Warning","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"88","20","Do not use wildcard or $null in this field. Explicitly specify a list for AliasesToExport.  ","'*'","PSUseToExportFieldsInManifest","Warning","KillerGaming.Powershell.psd1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psd1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1","3","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psm1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"6","16","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.psm1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1","3","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.TempPoint.psm1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.TempPoint.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"6","16","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","KillerGaming.Powershell.TempPoint.psm1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.TempPoint.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"17","2","File 'KillerGaming.Powershell.TempPoint.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""Hello World""","PSAvoidUsingWriteHost","Warning","KillerGaming.Powershell.TempPoint.psm1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\KillerGaming.Powershell.TempPoint.psm1",,,"False"
"12","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-Vm.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\New-Vm.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"15","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-Vm.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\New-Vm.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"18","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-Vm.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\New-Vm.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"21","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-Vm.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\New-Vm.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
