"Line","Column","Message","Extent","RuleName","Severity","ScriptName","ScriptPath","RuleSuppressionID","SuggestedCorrections","IsSuppressed"
"24","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-Vm.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\New-Vm.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"27","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-Vm.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\New-Vm.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"30","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-Vm.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\New-Vm.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"56","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-Vm.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\New-Vm.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"67","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-Vm.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\New-Vm.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"76","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-Vm.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\New-Vm.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"94","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-Vm.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\New-Vm.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"122","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-Vm.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\New-Vm.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"125","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-Vm.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\New-Vm.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"3","17","'New-HypervVm' has the ShouldProcess attribute but does not call ShouldProcess/ShouldContinue.","SupportsShouldProcess","PSShouldProcess","Warning","New-Vm.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\New-Vm.TempPoint.ps1",,,"False"
"10","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"15","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"36","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"39","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"47","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"49","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"61","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"63","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"65","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"68","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"71","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"72","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"75","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"78","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"85","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"13","2","The variable 'TestFile' is assigned but never used.","$TestFile","PSUseDeclaredVarsMoreThanAssignments","Warning","psake.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.ps1","TestFile",,"False"
"14","2","The variable 'lines' is assigned but never used.","$lines","PSUseDeclaredVarsMoreThanAssignments","Warning","psake.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.ps1","lines",,"False"
"16","2","The variable 'Verbose' is assigned but never used.","$Verbose","PSUseDeclaredVarsMoreThanAssignments","Warning","psake.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.ps1","Verbose",,"False"
"10","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"15","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"36","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"39","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"47","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"49","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"61","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"64","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"67","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"74","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","psake.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"13","2","The variable 'TestFile' is assigned but never used.","$TestFile","PSUseDeclaredVarsMoreThanAssignments","Warning","psake.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.TempPoint.ps1","TestFile",,"False"
"14","2","The variable 'lines' is assigned but never used.","$lines","PSUseDeclaredVarsMoreThanAssignments","Warning","psake.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.TempPoint.ps1","lines",,"False"
"16","2","The variable 'Verbose' is assigned but never used.","$Verbose","PSUseDeclaredVarsMoreThanAssignments","Warning","psake.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\psake.TempPoint.ps1","Verbose",,"False"
"1","3","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Run-PSScriptAnalyzer.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Run-PSScriptAnalyzer.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"7","16","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Run-PSScriptAnalyzer.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Run-PSScriptAnalyzer.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"46","2","File 'Run-PSScriptAnalyzer.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""Analysis of your code threw $($results.Count) warnings or errors. Please go back and check your code.""","PSAvoidUsingWriteHost","Warning","Run-PSScriptAnalyzer.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Run-PSScriptAnalyzer.ps1",,,"False"
"51","2","File 'Run-PSScriptAnalyzer.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host 'Awesome code! No issues found!' -Foregroundcolor green","PSAvoidUsingWriteHost","Warning","Run-PSScriptAnalyzer.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Run-PSScriptAnalyzer.ps1",,,"False"
"1","3","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Run-PSScriptAnalyzer.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Run-PSScriptAnalyzer.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"7","16","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Run-PSScriptAnalyzer.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Run-PSScriptAnalyzer.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"46","2","File 'Run-PSScriptAnalyzer.TempPoint.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""Analysis of your code threw $($results.Count) warnings or errors. Please go back and check your code.""","PSAvoidUsingWriteHost","Warning","Run-PSScriptAnalyzer.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Run-PSScriptAnalyzer.TempPoint.ps1",,,"False"
"51","2","File 'Run-PSScriptAnalyzer.TempPoint.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host 'Awesome code! No issues found!' -Foregroundcolor green","PSAvoidUsingWriteHost","Warning","Run-PSScriptAnalyzer.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Run-PSScriptAnalyzer.TempPoint.ps1",,,"False"
"1","3","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Test-Module.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Test-Module.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"7","16","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Test-Module.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Test-Module.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"20","80","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Test-Module.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Test-Module.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"34","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Test-Module.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Test-Module.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"36","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Test-Module.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Test-Module.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"39","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Test-Module.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Test-Module.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"40","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Test-Module.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Test-Module.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"41","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Test-Module.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Test-Module.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"43","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Test-Module.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Test-Module.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1","3","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Test-Module.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Test-Module.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"7","16","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Test-Module.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Test-Module.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"20","80","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Test-Module.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Test-Module.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"35","4","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Test-Module.TempPoint.ps1","C:\Repos\KillerGaming.Powershell\KillerGaming.Powershell\Test-Module.TempPoint.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
